p:batch_size,p:layer_0_activation,p:layer_0_dropout_rate,p:layer_0_units,p:layer_1_activation,p:layer_1_dropout_rate,p:layer_1_units,p:layer_2_activation,p:layer_2_dropout_rate,p:layer_2_units,p:learning_rate,p:lr_scheduler_factor,p:lr_scheduler_patience,p:n_units_mean,p:n_units_std,p:num_layers,p:softplus_factor,p:std_offset,p:layer_3_activation,p:layer_3_dropout_rate,p:layer_3_units,p:layer_4_activation,p:layer_4_dropout_rate,p:layer_4_units,p:layer_5_activation,p:layer_5_dropout_rate,p:layer_5_units,p:layer_6_activation,p:layer_6_dropout_rate,p:layer_6_units,p:layer_7_activation,p:layer_7_dropout_rate,p:layer_7_units,objective,job_id,job_status,m:timestamp_submit,m:train_loss,m:val_loss,m:train_mse,m:val_mse,m:test_loss,m:test_mse,m:budget,m:timestamp_gather
556,sigmoid,0.0708723521107,374,leaky_relu,0.0099827714472,244,swish,0.3421864296405,85,0.0651238917283,0.7794456425897,19,171,329,3,3.9134457425448,0.0099529387992,relu,0.0,64,relu,0.0,64,relu,0.0,64,relu,0.0,64,relu,0.0,64,-9.138262,18,DONE,20.56194281578064,"[101876400.0, 9.200629, 278.98996, 1009.7601, 9.058724, 100.00499, 96.93637, 8.969503, 34.860336, 13.651102, 8.913994, 266.13168, 9.237598, 9.240518, 9.230507, 9.221121, 9.220301, 9.2136755, 9.210169, 9.205389, 9.2021, 9.192537, 9.192574, 9.188501, 9.187555, 9.17912, 9.1790695, 9.172108, 9.1719055, 9.168518, 9.162802]","[97111910.0, 9.2358, 9.184748, 9.135923, 9.09013, 9.048523, 9.013124, 8.982218, 8.954205, 8.929099, 8.906733, 9.226672, 9.218782, 9.211346, 9.204499, 9.198212, 9.192409, 9.186914, 9.181513, 9.176342, 9.171395, 9.166556, 9.16184, 9.157259, 9.153097, 9.149387, 9.146488, 9.144079, 9.141939, 9.140022, 9.138262]","[21706.377, 3055.204, 2623.541, 1112.1572, 846.4324, 787.5314, 520.7754, 373.5194, 398.55377, 370.42896, 422.7505, 193.66748, 182.04985, 182.86816, 184.87222, 185.8231, 191.41422, 187.80197, 184.94127, 184.5623, 183.33319, 184.70062, 185.37291, 187.64404, 187.1926, 182.2446, 185.78568, 181.87878, 183.18167, 185.2706, 190.77669]","[20684.443, 2724.5667, 2294.2131, 818.45544, 633.31305, 581.30695, 321.44983, 201.60822, 227.58499, 210.58759, 245.7655, 35.832825, 35.83275, 35.83268, 35.832607, 35.83254, 35.832474, 35.83241, 35.832344, 35.83228, 35.83222, 35.832153, 35.832092, 35.832027, 35.83197, 35.831905, 35.83185, 35.83179, 35.831734, 35.83168, 35.831627]",9.13898,36.8159,31,369.73351407051086
643,tanh,0.1453135250522,122,swish,0.4299527837427,217,gelu,0.256544595345,456,0.0560087117328,0.5793597736119,11,92,494,3,6.598181045479,0.0069326888489,relu,0.0,64,relu,0.0,64,relu,0.0,64,relu,0.0,64,relu,0.0,64,-9.098337,30,DONE,21.584714651107788,"[5999045.0, 1236.1322, 1063.4327, 971.1972, 351.63257, 846.3135, 960.4301, 583.34265, 455.3559, 606.2789, 342.9549, 9.155044, 10.9042425, 10.025833, 11.222101, 14.107597, 14.172341, 9.996987, 11.756408, 10.39321, 10.824822, 9.616279, 15.788856, 9.585692, 10.163548, 14.739833, 10.217229, 9.6335125, 11.412618, 9.9971485, 11.398033, 11.96669]","[5804514.5, 842.28485, 1423.2249, 1297.6045, 1141.9152, 1114.5712, 751.28534, 1023.98096, 846.9661, 621.9479, 347.13818, 9.094132, 9.094418, 9.094546, 9.094535, 9.094537, 9.094647, 9.095038, 9.09525, 9.09535, 9.095461, 9.09652, 9.096614, 9.096663, 9.096758, 9.096833, 9.096917, 9.097107, 9.097262, 9.097764, 9.098278, 9.098337]","[1304.2345, 56.167614, 52.26574, 49.43893, 48.864525, 50.080036, 48.73396, 47.006832, 46.194496, 46.513557, 47.04656, 49.118347, 48.05782, 48.779755, 49.035133, 47.742012, 48.415493, 48.05539, 47.72275, 48.543957, 48.66199, 47.487152, 48.413727, 49.233112, 48.087593, 48.597145, 48.451805, 47.228054, 49.014038, 47.35746, 49.413918, 48.009197]","[1183.074, 44.590534, 40.634014, 39.199345, 39.034645, 38.796375, 39.30405, 37.283543, 37.29357, 37.215412, 37.520443, 38.0387, 38.03902, 38.038555, 38.041542, 38.045837, 38.04369, 38.040306, 38.038532, 38.04098, 38.04008, 38.038025, 38.038906, 38.036324, 38.035645, 38.033207, 38.03284, 38.033466, 38.032894, 38.031498, 38.027973, 38.028187]",9.143907,42.199467,32,380.06802892684937
1409,relu,0.4955829473449,190,tanh,0.3257083880316,155,gelu,0.21326924671,397,0.0075255690559,0.9496708547753,16,195,405,4,3.6978667673194,0.077593137811,leaky_relu,0.4114950803957,106,relu,0.0,64,relu,0.0,64,relu,0.0,64,relu,0.0,64,0.09664077,17,DONE,20.483829975128174,"[1.2187804, 0.8816451, 0.63593036, 0.34319398, 0.39927986, 0.16190743, 0.2390383, 0.09937509, 0.07992416, 0.09079714, 0.080721505, 0.050148677, 0.011625601, 0.0560446, -0.0039403327, -0.015704889, -0.07810602, -0.059517335, -0.05212297, -0.074547835, -0.07550121, -0.07996193, -0.103489466, -0.10286862, -0.089437924, -0.12557216, -0.123396635, -0.12150866, -0.15855132, -0.13651419, -0.12115962, -0.16366863, -0.11318968, -0.151661, -0.19098166, -0.17434494, -0.1701559]","[1.0328516, 0.7332234, 0.49522358, 0.17460299, 0.22106163, -0.016285578, 0.10876958, -0.06544434, -0.078792274, -0.06404289, -0.06046154, -0.07235791, -0.13969126, -0.08440207, -0.107628636, -0.13744463, -0.17454866, -0.15579714, -0.12524499, -0.13849735, -0.15900882, -0.1403024, -0.15043338, -0.12193739, -0.1358205, -0.13975212, -0.12794863, -0.1244508, -0.1192782, -0.10713182, -0.09002475, -0.119011365, -0.086825, -0.093678616, -0.114425406, -0.1160717, -0.09664077]","[0.77390045, 0.50483805, 0.40093368, 0.26478162, 0.2787157, 0.25034255, 0.2497816, 0.22254126, 0.21347032, 0.22719851, 0.22395019, 0.23369208, 0.2227237, 0.21961217, 0.21628551, 0.21124639, 0.20619538, 0.21119353, 0.21051732, 0.20938031, 0.21842252, 0.19326589, 0.19152237, 0.22978377, 0.21605837, 0.17867167, 0.19942404, 0.18613912, 0.18842205, 0.2151796, 0.19560865, 0.19772257, 0.21857381, 0.19418094, 0.18447332, 0.19531593, 0.21609804]","[0.67569894, 0.41033655, 0.34301403, 0.24415462, 0.2384511, 0.198485, 0.20769633, 0.18221486, 0.18335931, 0.17951766, 0.18198587, 0.18336777, 0.17442271, 0.17305326, 0.17619029, 0.16922499, 0.16498256, 0.17346194, 0.17750856, 0.17424624, 0.16783349, 0.16809382, 0.16553983, 0.17563394, 0.16673882, 0.16337538, 0.16459297, 0.1599251, 0.16319832, 0.1692823, 0.16516761, 0.16493611, 0.16778457, 0.16244562, 0.15534732, 0.16076401, 0.16520357]",-0.029753035,0.16802682,37,466.2434067726135
491,gelu,0.2176292172654,321,gelu,0.2270610096311,335,silu,0.095535307012,157,2.05604003e-05,0.4101697110245,5,435,365,3,4.2965614747658,9.17780244e-05,relu,0.0,64,relu,0.0,64,relu,0.0,64,relu,0.0,64,relu,0.0,64,-1.1047046,10,DONE,19.95447850227356,"[1.4868388, 1.4275223, 1.4013653, 1.3797247, 1.3611498, 1.3468795, 1.3418918, 1.3236389, 1.3169652, 1.3034577, 1.296958, 1.2873111, 1.278919, 1.2678938, 1.2601471, 1.2573851, 1.250893, 1.2488246, 1.2365606, 1.2272818, 1.2283615, 1.2193676, 1.2235657, 1.2129352, 1.205671, 1.2044297, 1.1950637, 1.1935167, 1.1938894, 1.1878059, 1.1818348, 1.1831974, 1.1740683, 1.1724037, 1.166356, 1.1594039, 1.1625731, 1.1592516, 1.1545647, 1.1474353, 1.1474519, 1.1471608, 1.1403106, 1.1350658, 1.1341125, 1.1296186, 1.1332151, 1.1265951, 1.1265544, 1.128426]","[1.4234394, 1.385231, 1.3615412, 1.3447629, 1.3293793, 1.3158406, 1.3049546, 1.2943069, 1.2851692, 1.2765095, 1.267856, 1.2600939, 1.2529367, 1.2461499, 1.2394981, 1.2333903, 1.2276782, 1.2217358, 1.2162766, 1.2110325, 1.2060128, 1.2010844, 1.1963203, 1.1916935, 1.1871971, 1.1828964, 1.1786913, 1.1743958, 1.1706233, 1.1667721, 1.162896, 1.1592484, 1.1557386, 1.1520544, 1.1485708, 1.1452127, 1.1419779, 1.1387222, 1.1355458, 1.1324996, 1.1294016, 1.1265525, 1.1235547, 1.1207347, 1.1179423, 1.1152234, 1.1125002, 1.1098367, 1.107279, 1.1047046]","[1.0178572, 1.0124007, 1.0042256, 1.0044556, 1.0071287, 1.0033941, 1.0039853, 0.9984899, 1.0025752, 1.0028608, 1.001677, 1.0028808, 0.9996053, 0.9930904, 0.99235505, 0.99335736, 0.99787873, 0.999574, 0.98941135, 0.99139774, 0.9925999, 0.98532254, 0.99362075, 0.98987985, 0.9920476, 0.9950619, 0.99199474, 0.98385483, 0.99233943, 0.9857184, 0.98686916, 0.98753524, 0.99526215, 0.99164486, 0.9850769, 0.9823047, 0.98665756, 0.9927596, 0.9830258, 0.9827953, 0.9812531, 0.9881103, 0.9878218, 0.9841153, 0.98007655, 0.97979736, 0.97803044, 0.9758914, 0.98461217, 0.9904073]","[0.92403454, 0.92238235, 0.92125577, 0.92031276, 0.91945064, 0.918663, 0.9179662, 0.9172709, 0.91665107, 0.91604304, 0.9154113, 0.9148247, 0.9142599, 0.91371346, 0.9131572, 0.91263175, 0.9121239, 0.91159695, 0.9110934, 0.91059726, 0.9101098, 0.90962833, 0.90915704, 0.90868163, 0.9082131, 0.9077545, 0.9072946, 0.9068256, 0.90639156, 0.90593964, 0.90548164, 0.9050416, 0.90460926, 0.9041538, 0.9037126, 0.9032763, 0.9028489, 0.9024193, 0.9019944, 0.9015751, 0.90114236, 0.9007356, 0.9003056, 0.8998906, 0.8994729, 0.89906955, 0.8986556, 0.8982402, 0.89783883, 0.89743423]",1.1413629,1.023844,50,664.5004806518555
223,leaky_relu,0.3632037297218,68,sigmoid,0.0911504743423,405,sigmoid,0.0477954733071,509,0.0489039373532,0.8952008569489,12,123,410,6,7.465992969791,0.0003206244097,leaky_relu,0.30635042161,167,relu,0.0504136746119,124,swish,0.0006397341527,129,relu,0.0,64,relu,0.0,64,-1.3888662,45,DONE,22.65773344039917,"[549018750.0, 1.5205452, 1.4961088, 1.4884526, 1.4901733, 1.4617208, 1.5239073, 1.4793158, 1.4904907, 1.4732829, 1.4743264, 1.4780487, 1.4729345, 1.4676055, 1.4643686, 1.4644978, 1.4780252, 1.4600198, 1.4767164, 1.4616997, 1.4526676, 1.4602425]","[527869200.0, 1.3852233, 1.386936, 1.3894577, 1.3929075, 1.3930398, 1.3919631, 1.3959961, 1.3950468, 1.3939703, 1.3932034, 1.3940675, 1.3919178, 1.3915431, 1.3914877, 1.3911165, 1.3914545, 1.390649, 1.3907667, 1.3901526, 1.3890358, 1.3888662]","[194.1384, 1.0270727, 1.0338475, 1.0292469, 1.0364676, 1.042146, 1.1054827, 1.0356392, 1.0316992, 1.0303968, 1.0344019, 1.0290492, 1.0398337, 1.0380176, 1.040834, 1.0452586, 1.0438551, 1.035565, 1.0316765, 1.0342648, 1.0364517, 1.0312796]","[188.04866, 0.93142927, 0.9314294, 0.9314295, 0.9314294, 0.9314294, 0.9314294, 0.93142927, 0.93142927, 0.93142927, 0.93142927, 0.93142927, 0.9314292, 0.9314292, 0.9314291, 0.9314291, 0.9314291, 0.931429, 0.931429, 0.9314289, 0.9314289, 0.9314288]",1.4528004,1.0685483,22,687.0907242298126
1250,leaky_relu,0.3353682760455,99,mish,0.3703436094261,496,sigmoid,0.3125319820634,186,2.59971805e-05,0.3233259060226,12,196,159,5,9.2455324028819,0.0018290952397,leaky_relu,0.151571780951,463,sigmoid,0.4485052981786,114,relu,0.0,64,relu,0.0,64,relu,0.0,64,-1.3836521,29,DONE,21.488165140151978,"[12.659105, 10.99105, 9.013899, 7.768246, 7.523715, 7.238263, 8.040752, 5.044076, 6.1604495, 5.1859636, 4.684494, 6.1119456, 5.310984, 4.6638455, 3.8849163, 4.1055007, 3.880717, 4.1974955, 4.073347, 4.870328, 3.912657, 3.365554, 3.9338315, 4.435817, 3.3963122, 3.4003255, 3.4697368, 3.4161747, 3.3435216, 3.516278, 3.0820577, 3.2864573, 3.0072248, 3.1775668, 3.2857792, 3.3602593, 3.0513768, 2.9054697, 2.9366906, 3.2671592, 2.8076231, 2.5697439, 2.9715092, 3.4370735, 2.704618, 2.9387057, 2.920363, 2.9448702, 2.8618855, 2.9247615]","[2.1226065, 1.8645502, 1.7474099, 1.6684668, 1.6147457, 1.5736868, 1.539379, 1.5176964, 1.4993632, 1.4841474, 1.4721413, 1.4598833, 1.4491724, 1.439622, 1.4337362, 1.4282018, 1.4227369, 1.4182079, 1.413152, 1.4086187, 1.4052403, 1.4021865, 1.3998266, 1.3965522, 1.3943633, 1.3924398, 1.3909692, 1.3894731, 1.388158, 1.3871219, 1.3861157, 1.3853111, 1.3846313, 1.3840185, 1.3835064, 1.3829359, 1.3825767, 1.3823347, 1.3821614, 1.3820143, 1.3819354, 1.381926, 1.3819612, 1.3820668, 1.3822126, 1.3824056, 1.382652, 1.382953, 1.3832586, 1.3836521]","[1.083817, 1.0711552, 1.0729941, 1.0652179, 1.0624864, 1.0622276, 1.065779, 1.0607411, 1.0555173, 1.0576193, 1.0590047, 1.055653, 1.0546227, 1.0556351, 1.0567714, 1.0552584, 1.056978, 1.0540881, 1.0526925, 1.0538943, 1.048335, 1.0491809, 1.048921, 1.0487293, 1.0498108, 1.0438992, 1.0511574, 1.0486276, 1.042223, 1.0484434, 1.0451034, 1.0490901, 1.0458279, 1.0473139, 1.047969, 1.0477548, 1.0450469, 1.0444463, 1.0454075, 1.0464721, 1.0459522, 1.041746, 1.041547, 1.0413368, 1.0413257, 1.041625, 1.0440897, 1.0418332, 1.0392362, 1.039598]","[0.9394566, 0.93676007, 0.9354226, 0.93442935, 0.93370855, 0.9331352, 0.9326109, 0.9321762, 0.9318263, 0.93155676, 0.93131703, 0.9310532, 0.9308238, 0.9306075, 0.930479, 0.9303662, 0.93021834, 0.9300979, 0.9299448, 0.9298102, 0.9297086, 0.929605, 0.92952013, 0.92941076, 0.9293273, 0.92925173, 0.9291925, 0.92912465, 0.9290496, 0.9289888, 0.92892325, 0.92886674, 0.9288245, 0.92877424, 0.928732, 0.92866856, 0.92862475, 0.9285837, 0.9285436, 0.92849684, 0.9284578, 0.9284191, 0.92838514, 0.9283439, 0.9282979, 0.9282624, 0.9282306, 0.92819947, 0.9281705, 0.9281436]",1.4482098,1.0604682,50,718.547593832016
445,leaky_relu,0.0892321073013,94,leaky_relu,0.2146033361418,119,leaky_relu,0.0827105592408,389,0.0011226567238,0.016619997523,6,340,67,4,3.9612929540635,0.0007059564656,relu,0.4198212499606,130,relu,0.0,64,relu,0.0,64,relu,0.0,64,relu,0.0,64,0.18550298,9,DONE,19.915774822235107,"[0.97419614, 0.35309538, 0.22433698, 0.15435751, 0.1073429, 0.08978619, 0.06653528, 0.055184294, 0.029718453, 0.024356615, 0.014527947, 0.008001934, -0.0052410057, -0.015705192, -0.020549756, -0.04747058, -0.042975135, -0.05365956, -0.0430801, -0.06395619, -0.062845394, -0.076476276, -0.08035152, -0.08018826, -0.07070677, -0.09914924, -0.089792155, -0.092433594, -0.09136714, -0.11207269, -0.115819335, -0.09365849, -0.116700634, -0.1206849, -0.12233468, -0.10970861, -0.117845975, -0.13931517, -0.13433506, -0.14160281, -0.13575494, -0.118572414, -0.1308549, -0.12846212, -0.11777675, -0.14417188, -0.13460438, -0.13472435, -0.13138956, -0.14732659, -0.12956205]","[0.85701483, 0.19520772, 0.06971161, -0.0015551994, -0.05005051, -0.06907697, -0.09170054, -0.10486545, -0.12127693, -0.12600231, -0.13295902, -0.14246285, -0.1490414, -0.15659814, -0.1659047, -0.17042984, -0.1680999, -0.17371753, -0.17725858, -0.1797259, -0.18600509, -0.17785087, -0.18854252, -0.1873438, -0.18608527, -0.19317527, -0.19126889, -0.18448201, -0.18258801, -0.19052854, -0.19700703, -0.17234905, -0.19286373, -0.19016878, -0.19386114, -0.18454245, -0.18689159, -0.19382656, -0.18300691, -0.1854811, -0.18659689, -0.18665245, -0.18791905, -0.18614988, -0.18673916, -0.18545827, -0.18546107, -0.18547638, -0.18548003, -0.18548551, -0.18550298]","[0.8559326, 0.45026016, 0.32689396, 0.28651482, 0.27479288, 0.26812154, 0.25950414, 0.27186638, 0.25686476, 0.25259483, 0.26142418, 0.25703752, 0.25251925, 0.24813159, 0.25368172, 0.24443266, 0.23559909, 0.23569259, 0.24294055, 0.2339032, 0.235008, 0.22278246, 0.23046069, 0.23637947, 0.23285675, 0.23028, 0.22062115, 0.21507224, 0.22586052, 0.22239181, 0.2185338, 0.22026832, 0.21373494, 0.22369799, 0.22286184, 0.22844467, 0.21469517, 0.22055869, 0.2083298, 0.21446249, 0.20683925, 0.22198014, 0.21171895, 0.21621665, 0.21291152, 0.20762822, 0.21478784, 0.20512414, 0.21087416, 0.209729, 0.20716155]","[0.75611013, 0.41034356, 0.31521118, 0.2781828, 0.26525173, 0.26032424, 0.25690824, 0.25402835, 0.2508313, 0.2484277, 0.24639252, 0.24384852, 0.2415163, 0.23991258, 0.23735471, 0.2360713, 0.23438063, 0.23183575, 0.23029721, 0.22890282, 0.22653797, 0.22485068, 0.22249608, 0.22101815, 0.21967599, 0.2178098, 0.21699877, 0.21509507, 0.2136813, 0.212358, 0.21120195, 0.20962968, 0.20818298, 0.20699775, 0.20603108, 0.20466602, 0.20352535, 0.2028958, 0.20237792, 0.20228884, 0.2022028, 0.20216222, 0.20209968, 0.20209594, 0.20203868, 0.20205367, 0.20205303, 0.20205185, 0.20205088, 0.2020503, 0.20204942]",-0.13410015,0.18380742,51,725.219810962677
786,relu,0.3336937061285,453,silu,0.4461913694361,259,silu,0.0730360870405,147,9.01404228e-05,0.369044112808,19,244,357,5,6.3263005040009,6.30601091e-05,relu,0.2166167432823,363,swish,0.3798362360936,329,relu,0.0,64,relu,0.0,64,relu,0.0,64,-0.5778642,46,DONE,22.66047692298889,"[1.483265, 1.3785332, 1.3833479, 1.3178322, 1.2635838, 1.2438315, 1.2400537, 1.2198491, 1.180182, 1.2186029, 1.1386818, 1.1319247, 1.1227309, 1.0867804, 1.1128365, 1.0657088, 1.0623664, 1.0545696, 1.0163985, 1.0190827, 1.0029055, 1.016329, 0.9979724, 0.973793, 0.96519375, 0.96062547, 0.9426546, 0.9192558, 0.9281426, 0.89279705, 0.88952297, 0.868274, 0.8936731, 0.86196727, 0.83682555, 0.832375, 0.8197398, 0.79404044, 0.80303925, 0.78627926, 0.7782394, 0.7640857, 0.73759776, 0.7152261, 0.7221901, 0.6998754, 0.6821015, 0.664902, 0.6414842, 0.632157]","[1.425012, 1.3650681, 1.3273386, 1.2951914, 1.2672907, 1.2419926, 1.2205046, 1.1970819, 1.1764085, 1.156787, 1.137423, 1.1207045, 1.1036083, 1.0874367, 1.0722536, 1.0561125, 1.0410384, 1.0255786, 1.0110785, 0.99672514, 0.9829493, 0.96891576, 0.9548695, 0.94110775, 0.9279084, 0.91444904, 0.9015568, 0.8891285, 0.8765277, 0.86399525, 0.8519532, 0.83980536, 0.82758135, 0.81484437, 0.80257535, 0.79000777, 0.7770236, 0.7643793, 0.75108624, 0.737724, 0.7236982, 0.7098751, 0.6956703, 0.68089336, 0.6659574, 0.6498816, 0.633475, 0.6160596, 0.59754187, 0.5778642]","[1.036738, 1.0010673, 1.0520152, 1.030868, 0.97088736, 0.9710071, 0.9999762, 1.0312976, 0.97914904, 1.1062334, 0.9480042, 0.97605425, 0.98211354, 0.9371415, 1.0230879, 0.9757595, 0.9993007, 0.9943626, 0.9251148, 0.94722444, 0.93364763, 1.102476, 0.98443824, 0.9881601, 1.055287, 0.9735539, 0.9386036, 0.93050295, 0.99839526, 0.89951897, 0.9505853, 0.8943114, 1.0428042, 0.94028217, 0.90593296, 0.9423501, 0.9205131, 0.8914688, 0.9404485, 0.8936333, 0.92170876, 0.89996624, 0.93132496, 0.84209615, 0.965058, 0.854587, 0.8916978, 0.83259875, 0.8261903, 0.83505744]","[0.93693733, 0.9353039, 0.93412656, 0.9330061, 0.93186426, 0.9306714, 0.9295091, 0.9281261, 0.9267254, 0.92526335, 0.92363167, 0.9221551, 0.9205167, 0.91881746, 0.91724443, 0.91525984, 0.9134547, 0.91140264, 0.90938205, 0.90736693, 0.905204, 0.90294695, 0.90023017, 0.8975219, 0.8948783, 0.89196616, 0.8890278, 0.88603276, 0.88305384, 0.87970376, 0.8766794, 0.8734409, 0.8701842, 0.8660464, 0.8624072, 0.8586989, 0.8546801, 0.8508434, 0.84673613, 0.84230405, 0.83758074, 0.83295345, 0.8281779, 0.82363313, 0.81910163, 0.8140867, 0.8089537, 0.8036545, 0.79828423, 0.7930098]",0.6188469,0.9087462,50,899.5504825115204
858,tanh,0.1076944172698,70,leaky_relu,0.3344610664621,171,leaky_relu,0.2479907823016,306,0.0360838202058,0.3267757724153,19,127,457,3,7.9352083195044,2.15383072e-05,relu,0.0,64,relu,0.0,64,relu,0.0,64,relu,0.0,64,relu,0.0,64,-5.31178,16,DONE,20.404011249542236,"[27777335000.0, 5.3242292, 5.332644, 5.3222585, 5.3321557, 5.335733, 5.3247685, 5.335613, 5.33147, 5.33302, 5.3324947, 5.3327885, 5.334425, 5.331466, 5.3297167, 5.3304877, 5.33239, 5.326307, 5.3307323, 5.337196, 5.3316956, 5.331174, 5.3350787, 5.3332477, 5.3425083, 5.3351493, 5.331106, 5.3305826, 5.333096, 5.3329425, 5.334261, 5.335094, 5.330893, 5.3350887, 5.3281603, 5.332225, 5.3346334, 5.3288913, 5.334265, 5.330669, 5.3383913, 5.3289533, 5.3321443, 5.328552, 5.3398137, 5.334396, 5.333315, 5.332913, 5.3377337, 5.338222, 5.3266683, 5.3275356, 5.3345194, 5.336397, 5.3297877, 5.3374147, 5.327837, 5.3289394, 5.337691, 5.3319035, 5.3286877, 5.3267384, 5.331616, 5.331662, 5.3372912, 5.335736, 5.3384247, 5.331597, 5.330161, 5.3286633, 5.335713, 5.3366838, 5.329419, 5.3334017, 5.338152, 5.33024, 5.3256183, 5.3315563, 5.334731, 5.3295827, 5.3329005, 5.3344173, 5.3309817, 5.3290005, 5.326023, 5.3328295, 5.341795, 5.333231, 5.330528, 5.340886, 5.328952, 5.332494, 5.3350263, 5.3322234, 5.330448, 5.3301015, 5.333032, 5.331839, 5.333967, 5.3349347]","[24755933000.0, 5.311786, 5.311786, 5.311786, 5.3117843, 5.3117843, 5.3117843, 5.3117843, 5.3117843, 5.3117833, 5.3117833, 5.3117833, 5.3117833, 5.3117833, 5.3117833, 5.311783, 5.3117824, 5.3117824, 5.3117824, 5.3117824, 5.3117824, 5.3117824, 5.3117824, 5.3117824, 5.3117824, 5.3117824, 5.3117824, 5.3117824, 5.3117824, 5.3117824, 5.3117824, 5.311782, 5.311782, 5.311782, 5.311782, 5.311782, 5.311782, 5.311782, 5.3117814, 5.3117814, 5.3117814, 5.3117814, 5.3117814, 5.3117814, 5.3117814, 5.3117814, 5.3117814, 5.3117814, 5.3117814, 5.3117814, 5.3117814, 5.3117814, 5.3117814, 5.3117814, 5.3117805, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178, 5.31178]","[28.563398, 2.1777651, 2.1313848, 2.1105406, 2.1711538, 2.1619384, 2.3191426, 2.1210287, 2.1388414, 2.117753, 2.120043, 2.2606432, 2.154383, 2.1901884, 2.1073556, 2.1953602, 2.193134, 2.0613585, 2.2655332, 2.197893, 2.346763, 2.1508555, 2.111728, 2.2712824, 2.1932225, 2.2492385, 2.2336066, 2.2355206, 2.0634303, 2.2304442, 2.2679267, 2.2283113, 2.203871, 2.3288279, 2.0982058, 2.182978, 2.1434834, 2.1154366, 2.1378787, 2.2223504, 2.0332754, 2.22476, 2.2474978, 2.2212718, 2.1977518, 2.2525172, 2.2115798, 2.0836818, 2.1223822, 2.1846578, 2.1868079, 2.1219256, 2.1108153, 2.364946, 2.0762162, 2.1074343, 2.027184, 2.1451583, 2.0869143, 2.1390254, 2.2011678, 2.2298183, 2.1387563, 2.1124659, 2.2060144, 2.1663992, 2.330245, 2.2681081, 2.0962684, 2.1220403, 2.271492, 2.2256262, 2.0517263, 2.1039982, 2.0871744, 2.148614, 2.2448123, 2.1933966, 2.2776122, 2.0591223, 2.242597, 2.3805685, 2.2725184, 2.1154306, 2.086803, 2.296726, 2.129738, 2.1205347, 2.1798053, 2.1419673, 2.1858368, 2.1774967, 2.1450217, 2.1066206, 2.0960968, 2.1497645, 2.1047323, 2.0902283, 2.1371362, 2.5963645]","[25.344069, 1.7908934, 1.7908934, 1.7908934, 1.7908934, 1.7908934, 1.7908934, 1.7908932, 1.7908934, 1.7908934, 1.7908934, 1.7908934, 1.7908934, 1.7908934, 1.7908934, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932, 1.7908932]",5.329662,2.0939932,100,948.2832129001617
